,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
298,Maruti Swift Dzire LDi,2010,Diesel,"80,364 kms",1248 CC,First Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Silver,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,3.6 Lakh*
299,Nissan Sunny Diesel XL,2012,Diesel,"1,29,100 kms",1461 CC,Second Owner,Manual,21.64 kmpl,84.8 bhp,200Nm@ 2000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,K9K Diesel Engine,2.95 Lakh*
300,Maruti Swift Dzire VDi,2012,Diesel,"60,215 kms",1248 CC,First Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Silver,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,4.2 Lakh*
301,Maruti Swift Dzire VXi,2012,Petrol,"38,871 kms",1298 CC,First Owner,Manual,17.5 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Grey,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,6 Lakh*
302,Honda Jazz 1.2 S i VTEC,2016,Petrol,"31,965 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,4.75 Lakh*
303,Honda Amaze VX i-Vtech,2015,Petrol,"75,000 kms",1198 CC,First Owner,Manual,18.0 kmpl,86.7 bhp,109Nm@ 4500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,25 Lakh*
304,Toyota Innova Crysta 2016-2020 2.4 ZX MT,2020,Diesel,"9,500 kms",2393 CC,First Owner,Manual,13.68 kmpl,147.51 bhp,343Nm@ 1400-2800rpm,7,White,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,8.5 Lakh*
305,Toyota Yaris J,2018,Petrol,"25,003 kms",1496 CC,First Owner,Manual,17.1 kmpl,105.94 bhp,140Nm@ 4200rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,-,1.5 Dual VVT-i Engine,6.3 Lakh*
306,Hyundai i20 Asta 1.4 CRDi,2016,Diesel,"64,112 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.2 Lakh*
307,Maruti Swift AMT VXI,2018,Petrol,"62,000 kms",1197 CC,First Owner,Automatic,22.0 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5,-,Power,Disc,Drum,-,VTVT Engine,17 Lakh*
308,Skoda Superb Sportline 1.8 TSI AT,2020,Petrol,"8,000 kms",1798 CC,First Owner,Automatic,14.67 kmpl,177.46 bhp,250Nm@ 1250-5000rpm,5,White,7 Speed,FWD,Power,Disc,Disc,-,Petrol Engine,34 Lakh*
309,Maruti Ertiga VDI,2015,Diesel,"75,000 kms",1248 CC,First Owner,Manual,20.77 kmpl,88.76 bhp,200Nm@ 1750rpm,7,White,5 Speed,FWD,Power,Disc,Drum,13.3 Seconds,DDiS Diesel Engine,7.25 Lakh*
310,Hyundai Creta 1.6 CRDi SX,2016,Diesel,"45,000 kms",1582 CC,First Owner,Manual,19.67 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Black,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,9.9 Lakh*
311,BMW 5 Series 520d Luxury Line,2013,Diesel,"1,00,205 kms",1995 CC,First Owner,Automatic,18.12 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,Blue,8 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,7.7 Seconds,Diesel Engine,17.75 Lakh*
312,Hyundai i20 2015-2017 Sportz 1.2,2015,Petrol,"11,800 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.2 Lakh*
313,Mahindra Bolero Power Plus ZLX,2013,Diesel,"67,000 kms",1493 CC,First Owner,Manual,16.5 kmpl,70 bhp,195Nm@ 1400-2200rpm,7,Brown,5 Speed,RWD,Power,Disc,Drum,30.3 Seconds,mHAWK D70 Diesel Engine,6.4 Lakh*
314,Maruti Baleno Alpha 1.3,2018,Diesel,"44,000 kms",1248 CC,First Owner,Manual,27.39 kmpl,74 bhp,190Nm@ 2000rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.93 seconds,DDiS Diesel Engine,8.2 Lakh*
315,Maruti Swift Dzire ZXI,2009,Petrol,"45,000 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,3.9 Lakh*
316,Maruti Swift Dzire ZXI,2009,Petrol,"45,000 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,3.9 Lakh*
317,Honda New Accord 2008-2011 2.4 AT,2011,Petrol,"99,265 kms",2354 CC,First Owner,Automatic,11.7 kmpl,177.6 bhp,222Nm@ 4300rpm,5,White,5 Speed,FWD,Power,Multilateral Disc,Solid Disc,-,DOHC i-VTEC,6.9 Lakh*
318,Hyundai i20 2015-2017 Magna 1.2,2015,Petrol,"38,000 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,5.9 Lakh*
319,Hyundai EON D Lite,2016,Petrol,"32,000 kms",814 CC,Second Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Silver,5 Speed,FWD,Manual,Disc,Drum,19 Seconds,Petrol Engine,3.1 Lakh*
320,Hyundai i20 Active 1.2 SX,2016,Petrol,"42,000 kms",1197 CC,First Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,6.55 Lakh*
321,Renault KWID RXT Optional,2017,Petrol,"57,001 kms",799 CC,First Owner,Manual,25.17 kmpl,53.3 bhp,72Nm@ 4386rpm,5,White,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,3.75 Lakh*
322,Maruti Celerio VXI,2014,Petrol,"38,001 kms",998 CC,First Owner,Manual,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.15 Lakh*
323,Volkswagen Vento Diesel Trendline,2011,Diesel,"90,152 kms",1598 CC,First Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,3.25 Lakh*
324,Maruti Swift ZXI ABS,2008,Petrol,"47,001 kms",1298 CC,First Owner,Manual,16.1 kmpl,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,Silver,5 Speed,-,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,3.7 Lakh*
325,Volkswagen Vento 1.5 TDI Highline,2013,Diesel,"90,534 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,4 Lakh*
326,Maruti Baleno Alpha Automatic,2018,Petrol,"32,186 kms",1197 CC,First Owner,Automatic,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Silver,CVT,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,7 Lakh*
327,Toyota Fortuner 3.0 Diesel,2011,Diesel,"2,12,054 kms",2982 CC,First Owner,Manual,11.5 kmpl,171 bhp,343Nm@ 1400-3400rpm,7,Grey,5 Speed,4WD,Power,Ventilated Disc,Leading-Trailing Drum,9.6 Seconds,4 Cylinders In-line,13 Lakh*
328,Honda Brio S MT,2012,Petrol,"24,000 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,-,i-VTEC Engine,3.4 Lakh*
329,Honda Amaze 2016-2021 S Option CVT i-VTEC,2017,Petrol,"25,000 kms",1199 CC,First Owner,Automatic,18.1 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Maroon,CVT,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.75 Lakh*
330,Volvo S 80 D3 Summum,2012,Diesel,"1,21,555 kms",1985 CC,Second Owner,Automatic,16.0 kmpl,163 bhp,400Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,9.7 Seconds,Five-cylinder turbo charg,11 Lakh*
331,Maruti Celerio VXI,2014,Petrol,"38,001 kms",998 CC,First Owner,Manual,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.15 Lakh*
332,Volkswagen Vento Diesel Trendline,2011,Diesel,"90,152 kms",1598 CC,First Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,3.25 Lakh*
333,Honda City V MT,2012,Petrol,"58,900 kms",1497 CC,First Owner,Manual,16.8 kmpl,116.3 bhp,146Nm@ 4800rpm,5,Golden,5 Speed,FWD,Power,Disc,Drum,-,SOHC i-VTEC,4.35 Lakh*
334,Maruti Swift ZXI ABS,2008,Petrol,"47,001 kms",1298 CC,First Owner,Manual,16.1 kmpl,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,Silver,5 Speed,-,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,3.7 Lakh*
335,Volkswagen Vento 1.5 TDI Highline,2013,Diesel,"90,534 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,4 Lakh*
336,Maruti Baleno Alpha Automatic,2018,Petrol,"32,186 kms",1197 CC,First Owner,Automatic,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Silver,CVT,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,7 Lakh*
337,Toyota Fortuner 3.0 Diesel,2011,Diesel,"2,12,054 kms",2982 CC,First Owner,Manual,11.5 kmpl,171 bhp,343Nm@ 1400-3400rpm,7,Grey,5 Speed,4WD,Power,Ventilated Disc,Leading-Trailing Drum,9.6 Seconds,4 Cylinders In-line,13 Lakh*
338,Honda Brio S MT,2012,Petrol,"24,000 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,-,i-VTEC Engine,3.4 Lakh*
339,Honda Amaze 2016-2021 S Option CVT i-VTEC,2017,Petrol,"25,000 kms",1199 CC,First Owner,Automatic,18.1 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Maroon,CVT,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.75 Lakh*
340,Volvo S 80 D3 Summum,2012,Diesel,"1,21,555 kms",1985 CC,Second Owner,Automatic,16.0 kmpl,163 bhp,400Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,9.7 Seconds,Five-cylinder turbo charg,11 Lakh*
341,Hyundai Xcent 1.1 CRDi SX,2014,Diesel,"67,001 kms",1120 CC,Second Owner,Manual,24.4 kmpl,71 bhp,180.4Nm@ 1750-2500rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,U2 CRDI Diesel Engine,4.45 Lakh*
342,Honda City V MT Exclusive,2012,Petrol,"75,000 kms",1497 CC,First Owner,Manual,16.8 kmpl,116.3 bhp,146Nm@ 4800rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,-,SOHC i-VTEC,4.6 Lakh*
343,Honda City i DTec V,2014,Diesel,"86,000 kms",1498 CC,First Owner,Manual,26.0 kmpl,98.6 bhp,200Nm@ 1750rpm,5,Brown,6 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,6.4 Lakh*
344,Hyundai i20 Active S Petrol,2018,Petrol,"42,000 kms",1197 CC,Second Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,-,VTVT Petrol Engine,6.3 Lakh*
345,Tata Indica Vista Aura 1.3 Quadrajet,2010,Diesel,"1,04,000 kms",1248 CC,First Owner,Manual,18.0 kmpl,75 bhp,190 Nm at 1750 rpm,5,Red,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.35 Lakh*
346,Maruti Alto K10 2010-2014 VXI,2013,Petrol,"32,500 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Sunlight copper,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,3.5 Lakh*
347,Honda Amaze VX i-Vtech,2013,Petrol,"1,02,784 kms",1198 CC,First Owner,Manual,18.0 kmpl,86.7 bhp,109Nm@ 4500rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,3.9 Lakh*
348,Maruti Baleno Sigma 1.2,2016,Petrol,"41,383 kms",1197 CC,First Owner,Manual,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Orange,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,5.25 Lakh*
349,Volkswagen Polo GT TSI,2015,Petrol,"55,000 kms",1197 CC,First Owner,Automatic,17.21 kmpl,103.6 bhp,175Nm@ 1500-4100rpm,5,Red,7 Speed,FWD,Power,Disc,Drum,9.7 Seconds,TSI Petrol Engine,6.5 Lakh*
350,Mahindra Scorpio LX,2004,Diesel,"72,000 kms",2179 CC,Second Owner,Manual,12.05 kmpl,120 bhp,290Nm@ 1800-2800rpm,9,Red,5 Speed,FWD,Power,Disc,Drum,-,mHawk CRDe Engine,2.5 Lakh*
351,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,Petrol,"40,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.21 Seconds,Kappa VTVT Petrol Engine,5.75 Lakh*
352,Honda WR-V i-VTEC VX,2018,Petrol,"34,143 kms",1199 CC,First Owner,Manual,17.5 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Red,5 Speed,FWD,Electric,Ventilated Disc,Drum,15.31 Seconds,i-VTEC Petrol Engine,8.25 Lakh*
353,Volkswagen Polo GT TDI,2013,Diesel,"1,48,011 kms",1598 CC,Second Owner,Manual,19.7 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,TDI Diesel Engine,3.85 Lakh*
354,Maruti Celerio ZXI AT,2016,Petrol,"39,812 kms",998 CC,Second Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.25 Lakh*
355,Nissan Terrano XL 110 PS,2015,Diesel,"1,15,000 kms",1461 CC,First Owner,Manual,19.01 kmpl,108.5 bhp,248Nm@ 2250rpm,5,White,6 Speed,FWD,Power,Disc,Drum,13 Seconds,K9K Diesel Engine,5.75 Lakh*
356,Honda Jazz 1.2 SV i VTEC,2015,Petrol,"42,000 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,5.6 Lakh*
357,Hyundai i20 1.4 Asta,2017,Diesel,"45,001 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Grey,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,7.4 Lakh*
358,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,2019,Diesel,"59,000 kms",2755 CC,First Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,7,White,6 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,23.65 Lakh*
359,Hyundai Creta 1.6 SX Option,2019,Petrol,"21,000 kms",1591 CC,Second Owner,Manual,15.8 kmpl,121.3 bhp,151Nm@ 4850rpm,5,Grey,6 Speed,FWD,Power,Disc,Drum,-,VTVT Petrol Engine,12.5 Lakh*
360,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,"1,30,000 kms",2494 CC,Second Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1400-3400rpm,7,Grey,5 Speed,RWD,Power,Ventilated Disc,Leading-Trailing Drum,13.3 Seconds,2KD-FTV Diesel Engine,10.9 Lakh*
361,Maruti Swift Dzire VDi,2013,Diesel,"57,433 kms",1248 CC,Second Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Red,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,4.1 Lakh*
362,Maruti Swift LDI Optional,2018,Diesel,"38,000 kms",1248 CC,First Owner,Manual,25.2 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14.8 Seconds,DDiS Diesel Engine,6.49 Lakh*
363,Maruti Vitara Brezza ZDi,2016,Diesel,"60,901 kms",1248 CC,First Owner,Manual,24.3 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Yellow,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,8.9 Lakh*
364,Hyundai Verna Xi (Petrol),2007,Petrol,"1,83,524 kms",1599 CC,First Owner,Manual,13.9 kmpl,103.2 bhp,"14.9@ 3,000(kgm@ rpm)",5,Grey,5 Speed,FWD,Power,Ventilated Disc,Disc & Drum,12.2 seconds,In-Line Engine,1.98 Lakh*
365,Audi A4 2.0 TDI 177 Bhp Premium Plus,2012,Diesel,"1,26,000 kms",1968 CC,First Owner,Automatic,17.11 kmpl,174.33 bhp,380Nm@ 1750-2500rpm,5,White,8 Speed,FWD,Power,Ventilated Disc,Disc,7.9 Seconds,TDI Diesel Engine,12.2 Lakh*
366,Renault Duster 85PS Diesel RxL,2015,Diesel,"78,000 kms",1461 CC,First Owner,Manual,20.45 kmpl,83.8 bhp,200Nm@ 1900rpm,5,Silver,5 speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,5.9 Lakh*
367,Maruti Swift VXI Optional,2016,Petrol,"32,492 kms",1197 CC,First Owner,Manual,20.4 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,5.25 Lakh*
368,Mahindra Renault Logan 1.5 DLE Diesel,2007,Diesel,"62,000 kms",1461 CC,Second Owner,Manual,19.2 kmpl,65 bhp,"16@ 2,000(kgm@ rpm)",5,Silver,5 Speed,-,Power,Disc,Drum,17 seconds,In-Line Engine,1.5 Lakh*
369,Chevrolet Enjoy Petrol LT 7 Seater,2014,Petrol,"47,344 kms",1399 CC,First Owner,Manual,13.7 kmpl,98.82 bhp,131Nm@ 4400rpm,7,BEIGE,5 Speed,FWD,Power,Disc,Drum,-,SMARTECH Petrol Engine,4.1 Lakh*
370,Maruti Baleno Zeta 1.2,2018,Petrol,"14,000 kms",1197 CC,First Owner,Manual,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,7.5 Lakh*
371,Honda Amaze S i-Vtech,2013,Petrol,"74,467 kms",1198 CC,First Owner,Manual,18.0 kmpl,86.7 bhp,109Nm@ 4500rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,4.25 Lakh*
372,Maruti Swift VVT VXI,2017,Petrol,"59,780 kms",1197 CC,First Owner,Manual,22.0 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5,-,Power,Disc,Drum,-,VTVT Engine,5.4 Lakh*
373,Mahindra XUV500 W10 2WD,2016,Diesel,"25,000 kms",2179 CC,First Owner,Manual,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,6 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,14.75 Lakh*
374,Jeep Compass 2.0 Limited,2017,Diesel,"58,001 kms",1956 CC,First Owner,Manual,17.1 kmpl,170 bhp,350Nm@ 1750-2500rpm,5,Red,6 Speed,4X2,Power,Disc,Discs,-,2.0-Litre 4-Cyl Multijet,13.9 Lakh*
375,Maruti Ritz LDi,2011,Diesel,"68,000 kms",1248 CC,Third Owner,Manual,21.1 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Chocolate,5-Speed,FWD,Power,Ventilated Disk,Drum,14.2,Diesel,3 Lakh*
376,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2016,Diesel,"72,000 kms",2755 CC,Second Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,7,Grey,6 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,15.45 Lakh*
377,Hyundai Grand i10 1.2 Kappa Sportz AT,2019,Petrol,"40,000 kms",1197 CC,First Owner,Automatic,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,Blue,4 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,6.65 Lakh*
378,Hyundai i20 Sportz 1.4 CRDi,2015,Diesel,"93,758 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,5.3 Lakh*
379,Volkswagen Vento 1.5 TDI Comfortline,2013,Diesel,"91,000 kms",1498 CC,First Owner,Manual,20.34 kmpl,103.2 bhp,250Nm@ 1500-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,11.94 Seconds,TDI Diesel Engine,4.9 Lakh*
380,Hyundai i10 Sportz,2012,Petrol,"71,900 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,3.4 Lakh*
381,Hyundai i10 Magna,2008,Petrol,"70,000 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,2.25 Lakh*
382,Ford Figo Diesel EXI,2014,Diesel,"70,003 kms",1399 CC,First Owner,Manual,20.0 kmpl,68.05 bhp,160Nm@ 2000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Duratorq Diesel Engine,3.2 Lakh*
383,Jeep Compass 2.0 Limited Option,2018,Diesel,"27,000 kms",1956 CC,First Owner,Manual,17.1 kmpl,170 bhp,350Nm@ 1750-2500rpm,5,White,6 Speed,4X2,Power,Disc,Discs,-,2.0-Litre 4-Cyl Multijet,16.75 Lakh*
384,Honda Jazz VX CVT,2019,Petrol,"10,000 kms",1199 CC,First Owner,Automatic,18.2 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,9 Lakh*
385,Hyundai Xcent 1.2 Kappa AT SX Option,2015,Petrol,"37,000 kms",1197 CC,Second Owner,Automatic,16.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Red,4 Speed,FWD,Power,Disc,Drum,14.2 Seconds,Kappa VTVT Petrol Engine,4.9 Lakh*
386,Hyundai EON Magna Plus,2017,Petrol,"5,001 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,4.25 Lakh*
387,Hyundai i20 Sportz Diesel,2012,Diesel,"83,001 kms",1396 CC,First Owner,Manual,23.0 kmpl,90 bhp,22.4 kgm at 1750-2750rpm,5,Grey,6 Speed,-,Power,Disk,Drum,12.96 Sec,Diesel Engine,3.7 Lakh*
388,Hyundai EON Magna Plus,2012,Petrol,"77,029 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,2.9 Lakh*
